query (Chinese),babyface酒吧,ca1226,ca1701,kkmall,lv,八大胡同,百度地图,北京ktv,北京spa,北京按摩,北京奥特莱斯,北京八达岭长城,北京八大胡同,北京暴雨,北京北海公园,北京本地人,北京宾馆,北京菜,北京餐馆,北京餐厅,北京茶油鸭,北京昌平地图,北京朝阳大悦城,北京地产,北京地铁,北京地铁13号线,北京地铁16号线,北京地铁1号线,北京地铁3号线,北京地铁查询,北京地铁电话,北京地铁公司,北京地铁规划,北京地铁时间,北京地铁线路图,北京地铁运营时间,北京地图,北京房地产,北京格林豪泰酒店,北京工艺品,北京供暖,北京购物,北京购物攻略,北京购物中心,北京簋街,北京果脯,北京航班,北京航空,北京好玩的地方,北京后海,北京胡同,北京胡同游,北京怀柔旅游,北京纪念品,北京交通图,北京景点地图,北京酒吧,北京酒店,北京剧院,北京烤鸭,北京空气质量,北京老胡同,北京厉家菜,北京旅行社,北京旅游,北京旅游包车,北京旅游公司,北京旅游攻略,北京旅游景点,北京旅游团,北京美食,北京美食攻略,北京明天天气,北京木偶剧院,北京鸟巢,北京七日游,北京气象局,北京前门建国饭店,北京青年旅行社,北京桑拿,北京桑拿论坛,北京商业地产,北京石景山万达广场,北京实时天气,北京食品,北京市朝阳区地图,北京市文化局,北京水果,北京顺义地图,北京四合院,北京酥糖,北京糖葫芦,北京特产,北京特色酒店,北京特色美食,北京天气,北京天子酒店,北京铁路,北京土特产,北京王府井,北京五星酒店,北京西城区地图,北京西郊宾馆,北京洗浴,北京香山,北京小吃,北京新闻,北京烟袋斜街,北京演出,北京演出公司,北京夜店,北京夜色,北京夜生活,北京一日游,北京游玩,北京长城,北京长城饭店,北京长城门票,北京长城一日游,北京中国国际旅行社,北京周边两日游,北京周边游,北京住宿,昌平旅游景点,炒肝,陈奕迅演唱会,大兴地图,大运河公园,大众点评,稻香村,房山地图,凤凰旅游,古长城,国家大剧院演出信息,国子监街,航班动态,航班号,航班取消,航运界,鹤峰茶,后海酒吧,胡桃里,金拱门,京八件,京港地铁,景泰蓝,九门小吃,居庸关长城,菊儿胡同,兰桂坊,朗园,六必居酱菜,卤煮火烧,驴打滚,帽儿胡同,密云天气,明长城,慕田峪长城,拿铁酒吧,南锣鼓巷,南长城,内画壶,三里屯,史家胡同,世界公园,首都机场,天马旅行社,豌豆黄,万里长城简介,万象城官网,王府井大街,五道口酒吧,西单大悦城,小红书,小南国,蟹岛度假村,秀水街,演出票,远东百货,长城的象征意义,长城历史,长城资料,职工之家酒店,中山音乐堂
Jun-15,11370,2589,2336,10480,247402,25271,4825255,12013,4326,9288,19190,10570,8003,19424,11730,1045,10111,6648,1768,4734,6591,3748,6963,4258,537375,14125,11027,20676,12205,9084,3814,4158,12588,41176,345295,38854,448725,7785,5984,2826,1303,7970,8499,5151,17765,5586,4074,7089,61236,29276,14100,4324,813,4522,5097,7443,10128,26131,11406,52709,29689,4514,2931,22299,75331,5093,3688,93924,34328,7338,23469,16414,11414,4600,17725,4492,8955,4435,24770,6295,3965,1078,3861,12206,2723,6026,6845,3321,3999,22711,2117,3728,45374,5121,14456,17653622,933,4721,3790,18437,3744,5212,7543,15194,10786,44247,35511,4082,8150,4717,43574,2291,6162,50753,10329,20228,4348,4668,11864,9246,7140,22154,13924,4020,19100,75325,4469,2216,1799084,47543,4438,12102,6817,23339,3787,33523,8614,9957,4679,1973,13448,12380,0,10302,12602,36265,9713,11687,5400,53054,5181,7418,15306,34093,6046,33414,14143,26742,6629,71585,5643,1699,63044,6496,51241,71208,10600,18891,4633,3860,11404,6194,36620,224012,30982,29523,19747,5459,6832,1025,4225,4261,3946,12630
Jul-15,12742,2424,2992,14675,248966,30975,6659312,11610,4972,11128,19572,12945,9721,3458758,15762,1120,14359,7759,2244,4927,5918,4247,7197,4196,681489,17558,14188,26204,15755,12236,3863,4467,15127,62652,435093,53500,598033,8016,8017,3457,1810,9664,10896,6447,21973,6450,5936,7536,92714,50529,16534,4933,1236,6198,5947,10691,11199,33980,16776,57545,29805,5352,4136,37283,111445,6186,4611,170707,41845,10328,31019,24006,13008,5305,21845,5407,16645,6710,37585,7252,4177,1831,4225,18560,2819,6670,7743,3276,4385,24294,2042,4444,52290,5769,20128,22438516,490,5330,4466,26223,4230,5290,7846,10894,12805,48934,46408,4631,8894,5923,43736,2685,6708,71460,12325,25203,4848,5760,23310,14315,11186,24660,21490,3934,23835,66188,4858,2000,2387869,50230,4832,13543,5115,33359,4082,39575,10142,12619,5446,1947,32427,14235,60,11004,12971,42710,12015,16972,5702,63275,5673,8515,19374,42573,6675,38460,10711,33562,7649,108216,4403,2274,626824,8858,72165,87539,15561,21273,3501,3807,15351,6597,44735,96299,37401,36685,21753,6421,7233,185,3854,3600,3939,15435
Aug-15,11213,2826,2272,13030,280113,30807,6505928,15885,4938,10154,19818,13368,9137,55498,15591,1303,14263,7668,2224,4883,7733,4101,7392,4362,724168,16682,13892,34032,16620,11537,5167,5297,12890,62216,444600,52825,529113,8403,7289,3363,1968,9818,10764,6492,20813,6460,5541,7334,87483,45856,16942,5004,1492,5701,5710,9048,10726,37228,12604,72063,25297,5604,4043,35155,101334,6796,4319,128944,42985,8841,29173,22235,11113,5045,29082,4366,11763,6117,36620,6552,3668,1524,3867,11579,2401,6277,7038,3236,4280,29955,2404,4427,56814,5485,20968,16401812,303,5069,4703,24478,4075,4455,7095,9018,15537,52868,47403,4514,9400,5494,36062,2180,6293,69385,12272,23717,4812,5117,25757,11735,16025,28621,18807,4054,26565,68225,4557,1849,2188650,52835,4761,14166,5028,31698,4068,37238,9748,9313,5669,1873,64667,19071,0,11710,13309,41810,11466,17274,5617,69547,5550,9409,22682,48078,7061,34881,9938,35355,7216,109630,4932,2510,213371,8011,77532,82125,14588,25762,3578,3670,16565,6495,42959,95216,34935,33044,27060,7369,7583,123,4073,4911,4171,11696
Sep-15,11097,1887,1842,10212,236225,28441,5818882,12973,4283,8800,15692,11192,7522,19486,10848,977,11280,6938,1558,4670,6536,3084,6995,3890,597818,15771,13456,27040,18850,9744,4298,4354,13374,51289,377840,47579,427767,8286,5775,3218,4217,8568,9011,5618,16596,6540,4014,5972,51757,25612,15579,4064,1183,4343,5334,7359,8842,27734,10791,58087,27765,4913,3153,23190,71347,5614,3724,87373,34736,6758,22988,16899,15525,4203,19124,3901,10036,5390,25686,5562,4216,1195,3546,9657,2036,5444,6429,2937,2934,26651,2425,4708,52515,4894,15177,16429934,880,4540,4013,17678,3678,3960,6351,7416,26211,48256,32281,3819,8004,4660,28360,1845,5877,51831,9350,20434,4669,4674,15941,8402,12779,23476,13619,3856,25323,57021,4505,1591,1739022,89656,4366,10740,5027,27136,3720,24343,8490,6652,4781,1429,24184,15143,0,15747,11423,38977,8650,13377,5557,53819,4925,8027,18412,43621,6088,31296,9206,32596,6091,72497,3998,2468,73364,7874,51688,66961,9866,20661,4724,3894,12362,5793,36845,101890,31273,20902,70862,5447,7090,958,4973,7126,2446,8444
Oct-15,12363,1513,2383,10380,226324,33427,5572109,10053,4291,9076,22071,12032,8393,11554,11775,1035,8627,7130,1883,4372,5911,3377,7060,4278,553217,16237,13756,25301,15093,11049,3900,4254,13123,51264,385976,40004,392513,8880,5979,2875,16794,8734,9840,5819,17409,6668,2773,5681,53780,24715,17800,4487,1487,4296,5388,6841,9280,19785,11194,57508,39288,5404,3595,28285,67153,5283,3502,73266,30091,5569,23799,17606,14775,4307,19356,2861,9178,5161,18348,6103,4417,1509,3187,7034,2103,5372,6292,2671,3247,27693,2304,5296,45334,4859,17370,16802836,801,4079,3685,18301,3671,3884,6907,7702,48599,47718,30461,3958,7788,4996,29542,2129,6229,46670,9717,23103,4501,4767,16836,7525,8623,15753,11070,4037,31452,54759,4471,1739,1664679,46038,4625,9252,6770,55602,4494,20511,8232,5521,3475,947,20512,16722,0,14667,12114,40842,9225,17717,6173,54256,5182,9101,21580,47385,7922,31706,13877,42320,5957,95150,4606,2559,110643,7225,59395,59173,9507,19968,5831,3977,11690,6371,38535,101972,34676,19517,26628,5255,6967,3030,6737,16619,2977,9491
Nov-15,8880,1624,1686,9721,239940,29630,4775877,10355,4126,8558,16370,10183,7471,10740,7941,813,10147,6911,1675,4157,5773,3341,6352,3937,491675,14815,16076,21278,14329,10394,2975,4368,12337,41571,337925,31306,354699,8733,5175,2161,36317,7120,7610,5193,12260,6427,7236,5825,33606,16715,15396,2924,1059,3527,4777,5038,8604,21715,10497,53732,50099,4675,2865,28225,51175,5104,3371,51075,19388,4736,19092,12543,17499,4100,13635,1522,11206,4905,17263,5886,2765,1259,3662,10140,2247,5216,6925,1823,2648,26331,2464,5096,43473,4493,13593,23374320,1658,4599,3159,14026,3876,3541,6947,7451,21481,40039,36832,3470,7567,5977,27280,1833,5551,31546,6167,18063,4398,3273,10960,7480,3363,7899,8349,1869,25136,49216,4398,122,1974837,45153,4296,7833,8350,44179,3526,24063,8365,7257,4239,553,13218,18762,0,10714,12144,39076,6133,11326,6227,62963,4875,8196,21148,45117,7379,38260,11546,22664,5691,52802,3347,3851,97381,5571,29763,83093,7471,19756,5075,3908,10227,5582,32713,264339,30659,13570,21753,5118,7176,1089,6306,28623,3123,8878
Dec-15,9420,1474,1893,10018,281218,28340,4892873,9186,4417,8834,15028,8631,7399,10472,7492,1119,10541,7208,1719,4554,4815,3378,6479,4256,563592,15959,19653,20070,16470,9736,3747,4646,15356,44862,351572,32693,362240,9822,5185,2190,6139,6993,7284,5435,11821,7041,6509,6190,37338,16765,15781,2881,698,3960,5154,5331,9491,19881,12994,52138,155374,4955,3202,27411,52982,3556,3161,52194,19806,4099,20785,12290,15735,4470,12343,1851,10493,5266,16793,5752,3117,1655,3455,8692,2349,5495,7754,1861,3012,25216,2267,5114,45711,4277,13250,20770604,488,4558,4021,13876,3623,4117,6602,7640,9371,40144,43283,3544,7586,6893,28394,1787,5843,27130,7104,14928,4410,3228,9634,9003,2831,8816,8465,1058,26600,46299,4581,248,2345724,48078,4327,7410,5935,54400,3671,26484,8665,8575,4563,487,12736,21615,0,11224,16815,40141,6290,8863,5697,65271,4961,7918,22957,45276,7577,30003,9207,15372,6140,54753,3145,3184,165749,6025,33445,73070,7527,19919,4112,3402,10145,6269,35950,188573,33130,15174,19495,5721,7931,435,3663,6884,2215,10055
Jan-16,8582,1570,1165,10335,302712,28130,4941889,8586,4389,8194,16482,7855,9136,9202,7456,683,8123,7115,1336,4689,3885,2913,6472,3920,521896,15024,18697,22848,15116,9832,3385,4255,12842,48319,353386,31614,326275,13853,4839,2747,5816,7164,7739,5158,12287,8082,3863,5936,39111,16456,15206,1759,0,3999,5046,5326,10218,16120,11436,48527,62489,4803,2441,21861,49774,2704,2428,52854,16917,4432,19342,13010,10098,4341,11559,1651,7816,4974,15477,6546,3977,1732,3207,8461,2028,5127,6710,1441,2211,21872,3668,4688,49954,4124,13252,15691822,126,4524,4180,13404,2913,3571,5867,18848,8859,36822,36295,3386,7025,6180,26990,1690,5205,26515,8197,13152,4239,3198,8272,8769,1799,8892,8415,645,26226,45971,4380,251,2282326,57482,4071,6867,5207,45895,3794,26135,8767,8596,4714,182,12688,22459,0,19344,13323,34101,6600,9055,5601,68215,4861,8393,20064,44188,8177,30086,9778,13987,5912,60972,3242,2968,78098,6785,28535,61533,7927,21799,2967,3279,10339,5909,38127,111593,34532,15929,19175,5543,6810,498,3493,4862,1288,8987
Feb-16,6966,1415,489,9234,255943,23199,4619763,7701,3851,7446,17002,9312,8134,7694,8379,1271,7922,6553,1177,4324,3622,2524,6007,3544,474775,13059,17010,20884,12663,8812,2659,3604,14200,51830,333834,31378,300217,9238,4619,2037,4406,6489,6440,4368,12923,5318,2504,5374,40879,17086,12977,2965,121,3326,4762,5832,7443,15029,9203,43359,28391,4699,2372,12287,53922,2545,2445,59044,22594,4400,16868,13027,8973,4061,11817,1878,5684,4369,14806,5460,3033,1260,2734,5201,1876,4335,5839,992,2355,22854,2208,3863,34581,4084,12096,11377362,269,3810,2776,13646,2395,3095,4625,7760,9373,32606,28744,3075,6375,4971,24746,2070,4924,42052,11000,15693,3606,3847,14575,8162,2487,11537,8778,1351,22967,36035,3626,886,1916399,59917,3758,7465,4072,40528,3750,21981,7584,5724,4716,699,12354,24471,0,19294,10958,34700,7110,11829,4986,61480,4351,8108,14869,37532,8734,24756,9104,18655,5025,80048,3552,1382,65549,6046,31017,54750,7786,22125,5048,2995,10035,4742,34047,104644,27069,14217,17010,5366,5972,0,3680,7349,913,7486
Mar-16,8582,2017,873,9674,275889,24761,5881651,7433,5056,9604,16959,9422,8954,9106,10394,1409,9402,7439,1112,4527,3608,4006,6346,4642,631254,16161,24112,24324,14008,10776,3282,4308,16965,44229,449668,26586,427353,11215,5633,2633,4765,6841,6934,4719,17175,6072,2652,6277,46618,20732,16618,3434,365,4099,5163,6365,9809,16236,8209,50447,50743,5351,2954,13603,58475,2501,3634,62525,29617,5078,20207,13581,11646,4110,12159,3166,6928,4808,16127,8495,4254,2255,3536,5947,2938,6095,8140,2200,3539,53542,1268,4670,40362,4304,14549,17117936,182,4310,3055,15792,3587,4181,6437,7722,13865,36804,33573,3433,6387,6396,28638,2578,5996,40381,10310,18535,4369,4246,15805,9170,4545,18676,9805,2505,26479,51853,4841,1963,2074786,48352,4713,8134,4171,27324,4416,21214,8634,6628,4621,1423,15957,27312,0,14254,12631,43104,7120,17348,6490,71876,5196,7615,24126,43169,9444,32627,11411,27051,6799,75424,3355,1570,79289,6778,41541,56327,9014,25208,4980,4104,10193,5965,29666,162836,27332,18163,22166,5689,6202,194,4482,7896,2019,9787
Apr-16,8006,1267,1199,9508,235590,22728,5419738,6724,4908,9771,17691,10483,8047,9454,13967,1057,10212,7237,1129,4124,2896,3071,5917,3714,573379,15794,19642,22946,16333,10463,3301,4031,12327,52749,461990,27998,378955,9234,5561,3222,737,7000,6548,4526,17161,6087,2854,5434,59271,23144,15096,4273,1004,3915,4828,6822,9138,24061,5537,48969,46223,5081,2237,16083,67473,2250,3523,80748,42973,5390,20812,14208,12998,3343,12173,3627,7942,5231,15066,7361,3992,1510,2532,8538,2391,5472,7430,1639,2832,28499,2084,3745,40974,4281,14939,16334020,182,4170,3374,16581,3141,3333,6730,7436,13629,35221,33098,3928,6468,6173,23020,2058,5650,49731,12143,20533,4035,4503,19403,9301,5294,32094,10372,3785,26400,61006,4533,2943,1801341,48431,4685,8327,4393,23041,4501,23364,8393,5950,3649,1262,16064,26345,0,14081,11205,38464,7350,17680,7748,73840,4908,6769,18531,42384,11302,35082,11334,34411,5760,110056,3859,1239,79881,6457,61311,54756,9165,26245,4334,4186,11840,6110,27075,163305,24817,26338,24482,5300,5693,182,4045,6605,2085,8533
May-16,8201,1923,1327,10286,245819,22233,5178241,8235,4865,11753,16933,9414,8328,12152,10757,502,8766,7832,823,4398,2949,3170,5973,4078,564251,19127,15478,24984,13591,10278,3473,4252,12632,52794,497587,26472,364398,8606,5591,2471,684,7276,6761,4843,18668,5816,3101,5887,50363,24557,15511,3249,506,4114,4880,6200,8980,17426,5696,53686,44023,5381,2411,16764,67234,2547,3609,89152,47656,5580,21336,13138,13965,4242,12833,4699,7407,5480,14353,7511,4287,1589,1893,9131,3581,5622,7974,2382,2687,31739,2283,3661,41468,4266,18870,16603594,820,4198,5461,16298,3579,3712,8662,6215,10712,35982,34193,3832,6217,7469,25630,1659,5441,43231,10580,20249,4041,4641,12202,10482,4582,25888,10365,2944,26043,94530,4738,1866,1936360,46077,4457,8476,4267,24508,4347,41115,8783,7472,3736,778,16913,35012,0,14651,11982,40142,6939,13480,7354,83864,5304,8502,18818,43357,13105,37622,12193,26141,5601,95407,3918,1578,93689,6190,51552,56906,9274,33076,4314,4030,13775,7030,28950,174370,27524,22141,26539,5310,5859,61,4228,5842,3199,10646
Jun-16,8443,2394,1845,10447,241954,20365,5376800,8614,4745,12068,15153,10239,7371,27178,10608,427,9353,7074,1126,4526,3932,3098,6147,3639,424088,21608,16472,22160,12645,9368,2834,3954,11794,58051,323549,27892,358609,8957,5692,3887,502,6721,6683,4946,17946,6186,5121,6602,54043,27950,13996,2975,1648,4164,4536,6551,8542,19827,5841,51966,40840,5609,2632,16570,64167,3044,3819,110753,42254,6410,20378,14934,10896,3682,12921,4623,10252,5792,16129,7351,4069,1230,2536,15026,4175,5392,7163,2182,2480,26731,1850,3072,40945,4486,23062,15482592,1431,4447,7611,16779,3582,3367,9012,6822,8872,35198,33491,4038,6532,9219,31514,1452,5148,38685,9478,18809,4058,7205,8638,12988,5556,24093,12289,3270,24128,51523,4171,1371,1818792,43168,4255,10064,3692,26217,3649,40237,8666,9192,2853,322,14739,33393,0,15302,12037,37318,6890,12002,7764,72805,4840,6929,17850,41122,13852,38768,11159,24030,4999,91363,3626,762,82309,6107,50774,62505,10570,27805,3597,3400,14671,6767,29668,158663,26697,27180,25842,5110,5692,248,3817,4196,4350,10741
Jul-16,8001,2333,1136,12344,279745,22472,6348949,8440,4697,10822,16650,16023,8133,213540,13135,1006,11007,7942,1512,4766,3322,3781,8580,4109,510756,26691,25788,31193,13804,10363,3588,4315,12907,80848,360991,38418,412501,9615,6893,4125,1048,7327,7481,5275,19918,7913,6433,6764,65481,31810,14849,3914,249,5069,4863,8476,9803,22052,9097,51535,36974,6281,3089,21399,77581,3022,3994,151876,36673,7199,26515,20134,15414,4222,15400,5086,16142,7290,23923,7538,4200,1543,3105,20105,4596,5993,7602,1959,3112,24443,1916,3098,41899,4397,25386,19035160,251,7209,7066,28010,3520,3742,7937,6638,10557,39113,44970,4789,7030,10087,30762,1451,5460,41650,10038,23368,4017,11465,10364,17981,6390,20774,15917,2578,29235,48254,4341,1013,1910073,42425,4645,9675,9347,32062,5475,30076,8889,8668,3421,385,16168,35624,0,19004,14294,37218,8882,23319,9241,73924,4972,7197,19449,48627,16018,45483,11521,32536,5439,127399,3102,1065,103059,5877,61116,79330,13671,31426,4539,3669,15218,6528,38846,117800,27887,35923,30212,5377,5674,0,3470,3385,4075,12696
Aug-16,9626,1761,1463,11557,300485,24043,6155231,7774,4727,8919,18111,14942,8601,17906,14021,1002,10336,8117,1696,4634,3241,3252,7202,4163,482945,25211,26726,36979,14716,9522,3426,3754,15261,80437,356923,37644,397509,14157,6679,3581,1888,7686,7447,5337,20150,8368,3868,6373,61826,29066,16334,4221,187,4440,4819,9025,10224,19869,9281,52386,24808,6604,3153,18006,69905,3197,4185,142129,34380,7021,25561,20400,9590,4070,18760,4672,10673,7008,20867,8119,3462,1298,2754,13400,2212,5542,6933,2249,2914,30916,2427,3364,43203,4412,26555,12650240,61,4868,5740,28578,3573,3743,7320,6001,14021,41304,33473,4339,6898,6032,29346,1576,5353,41440,10204,23065,4304,12662,10772,16031,6472,22762,14344,2737,30988,33934,4543,934,1893322,58752,4624,9160,11924,30457,5999,24550,8849,6679,4109,567,15772,37897,0,23640,13744,38070,8297,26083,7821,68783,4956,8958,20145,51654,17253,38596,11897,35651,4857,127908,3824,1390,90744,5956,54547,71947,13575,37022,4658,3131,11829,5895,34445,123887,29951,28178,30079,5182,6083,126,4524,4563,4061,10033
Sep-16,16704,2089,775,9201,253013,21106,5637101,8357,4332,9410,17253,12107,7894,12034,12082,941,8579,17192,951,4450,3967,3139,6420,3990,557331,26985,36296,31054,16152,9065,2747,3589,15537,68993,510753,32314,348465,14735,5351,4227,3808,6655,6099,4824,17263,8074,2968,6034,49737,21504,15165,3236,0,4040,5245,7541,8069,17425,8061,51866,29278,6117,2959,14589,58184,3439,3731,102164,30900,5823,22082,16105,8711,3293,13996,3854,10890,5437,16030,7738,3412,1342,3220,10828,1577,5096,6943,1651,2633,30812,2526,4148,44369,4140,17692,11982608,61,4359,5204,17259,2575,3303,6644,5614,23538,41193,28939,4146,6540,5064,20110,1195,5078,35321,9208,22784,13096,11137,9585,12881,10167,23697,15696,2458,32455,47027,4168,1626,1587333,91695,4696,8437,4883,28189,4843,20779,8245,6515,3530,122,12513,35473,0,26520,12653,39231,7287,20171,5747,59385,4855,8877,19806,43401,13726,33675,13415,34346,4572,90051,3417,2416,77264,6164,38593,57739,9837,30480,5636,3477,9621,5452,30794,111875,28896,21782,28200,5074,5847,323,5039,8277,3895,8052
Oct-16,24994,1508,1248,9946,292904,22445,6033262,7804,4353,10032,21127,13219,8714,8412,11673,922,8761,18431,950,4419,3288,2733,6739,4117,547879,27372,29077,31570,13074,8947,2726,3403,12041,66127,533374,26413,323386,11938,5658,3244,19709,7360,6568,5019,16376,8017,2755,5870,49388,19349,16825,3490,447,3418,4800,7040,8433,16593,8530,53564,52835,6528,2478,12278,53404,3064,3071,80509,25539,5158,22262,16144,14039,3087,15596,4431,10889,5220,13617,8097,3533,1168,3019,11459,1846,4800,6884,1894,3105,30367,2651,4939,40839,3889,19892,15298516,124,3973,4761,18617,2775,3754,7369,6037,40039,41064,31653,4061,6556,4877,37950,1758,5251,29591,8576,24783,14857,10981,8941,12227,10710,14291,15902,1829,31922,55852,4326,979,1569593,48907,4571,7707,5472,29700,5208,20428,7902,6150,2535,325,12849,36698,61,23867,12591,41739,7108,19389,7002,62559,4844,9841,19318,45533,16087,39732,18249,41171,4491,103120,3877,2155,81558,6595,40466,52892,8234,30262,7339,4076,10208,5940,33328,118615,28518,20917,29402,5155,6493,1490,7330,21424,3916,8533
Nov-16,11309,1719,1211,8438,261029,17628,5364425,6835,4200,11182,15676,9890,7216,7176,7755,617,7207,9360,1086,4177,2655,2437,5943,4173,474726,21683,36471,22174,13554,7222,2258,3603,11772,43877,426655,19739,276408,9672,4820,2232,28836,5872,9632,4241,11921,7096,5718,5834,33192,13622,15908,2156,0,3097,4315,4933,7941,12979,9266,47901,174786,5578,2590,9601,37707,2312,2289,43327,15180,4181,19587,11275,11578,3117,10246,2836,14035,4745,11010,6572,3447,1377,2553,9983,1959,4214,7755,870,2351,27992,2374,4916,37623,3271,15867,14955090,122,4383,5924,12828,2267,3428,8379,5689,20186,32788,32338,3171,5847,4889,18674,1153,4860,17719,6315,21748,6113,6225,6065,12080,7529,8305,11196,434,28305,38626,4034,122,1505365,42061,4188,6540,5325,26154,4998,20611,7714,6225,3216,63,9547,35828,0,19838,12678,38756,5437,11487,6776,53042,4367,7583,18621,43275,12568,36581,17225,23289,4607,58005,2994,2003,61911,5532,26599,58020,6684,24650,6607,3936,8202,5456,31347,243149,25190,13279,22650,4773,5725,257,6367,30253,3270,7874
Dec-16,28531,2128,1026,9675,274508,18310,5423825,7189,4520,15783,15551,8076,7346,5528,7537,434,6836,11069,1364,4560,2061,2709,7415,3477,503576,21464,59198,23316,17645,7893,2485,4000,13027,52084,447883,21767,278316,9359,4784,1698,4697,8737,4520,4527,13067,7217,6915,6143,36174,14458,14636,2161,0,3320,4296,5065,9260,13647,12822,47126,554710,5924,2404,10575,41359,1962,3124,46546,16201,4579,19409,11497,9553,4032,9889,3076,12207,4837,10602,6194,1957,1403,1689,9144,1876,4011,7614,747,1774,32470,2887,4659,40063,3528,14426,12508090,246,4229,12028,14321,2557,3217,10567,5625,8627,34433,35480,2974,6052,4271,20828,879,5141,17627,7073,18951,7727,7390,5952,9221,11967,10789,23007,183,27671,33666,4147,61,1789126,47472,4099,6292,5082,31232,5005,22139,8419,7708,3259,561,10680,43819,0,20464,16790,39552,5145,9838,5918,69691,4489,7877,18623,43523,12649,35008,12209,15966,5409,61005,3390,1964,67595,5743,22908,68146,7068,26140,3669,3897,7493,6342,38193,189587,28293,16194,23999,5669,6444,61,4774,7526,1451,9728
Jan-17,29342,2056,1036,9896,293324,19597,5315130,6189,4280,10993,16781,9176,7175,4766,7866,567,6937,13214,867,4445,1670,2311,7177,3179,452383,18439,35023,23365,14571,7171,3090,3196,10701,59155,405453,23612,231470,8957,4632,1820,3427,6051,4724,4817,12732,8138,5322,5754,36970,13463,13270,2055,0,2986,4394,5718,8082,14784,9657,40638,512642,5798,1906,9431,42409,2012,1725,56367,16311,4211,16946,12394,9403,3845,9210,1380,10927,4615,9679,4938,1744,573,868,7414,1276,3481,7475,741,1062,30299,3743,3946,43335,2770,13561,11643496,0,3703,7410,13734,2429,2067,7513,5388,7601,29030,28199,2996,5754,3754,18692,1080,4473,17409,7126,17212,9689,8779,6290,8430,11518,9776,26163,312,30113,28664,3892,188,1600803,74051,3772,6480,3428,30958,5389,25668,8306,7682,3644,61,9228,43081,0,31897,13245,33336,5204,11172,5681,75281,3594,8409,17951,39032,13162,33768,10879,17785,4766,67163,3563,1120,62210,5256,22655,60352,7685,26031,1450,2866,7222,5129,40723,150034,30970,15374,21827,5240,5772,0,3666,4414,767,8351
Feb-17,29687,2060,837,8925,303045,17768,5486004,5815,4540,10748,14643,9239,6930,4074,8478,1003,6492,12511,938,4023,1695,2938,6951,3485,530094,20650,25477,23683,23530,7446,2610,3435,13420,62402,500521,22140,300823,10715,4912,1766,4909,5212,3660,4342,13689,5677,2650,5695,40499,16087,12509,3160,0,2787,4118,5237,8558,13980,7106,37349,169086,5834,2113,9648,40618,5120,2683,52086,19299,3928,16068,11439,9827,2766,9218,2089,6881,4531,10211,5229,1829,1293,1120,5452,1075,4115,7028,799,2823,36348,2240,3521,30800,2775,15000,10277078,61,3692,7693,13780,2086,2661,8269,5407,8631,29927,28713,3207,4948,3615,18498,701,4823,20209,8157,18431,9250,9197,6924,8892,9943,12293,24696,643,30990,20513,4051,660,1488594,51875,4170,6371,4068,26397,5184,19206,7703,5399,2903,252,10320,48484,0,19427,12739,38625,4936,11895,5483,64004,3943,8654,17969,35250,14882,28656,11851,20264,4565,80278,3702,1455,58485,5410,29376,50390,7198,24678,3537,2652,7070,4909,33139,199899,26906,12434,22681,5060,5244,0,4406,9212,1090,6637
Mar-17,32995,2496,568,9014,279658,16092,5603014,6121,4913,8758,19334,11500,7452,6830,9999,1670,7880,12439,870,4507,1540,3356,9449,4474,638936,22301,29426,21849,21827,9144,2861,4236,14492,37255,508437,19990,357462,15608,5392,2294,5753,6534,3926,5192,14242,7342,2868,6408,48225,20919,15758,3068,61,3369,4990,6692,10390,16652,7503,46214,164984,6582,2105,11794,50426,5772,3378,62521,27054,6208,20398,9922,11614,2379,10714,2552,9032,5157,10957,5835,2052,2713,1079,6821,2019,4937,9318,1131,3478,59591,2003,4180,38641,3902,17775,13212860,0,3990,5445,15273,2289,3165,7008,6376,11947,35721,33314,3350,5556,4306,23104,1897,5528,26156,9559,20986,8797,10688,7061,8899,15683,37325,29610,1856,32641,28412,4970,1712,1482556,47148,5006,7411,4267,25487,5375,21909,8425,5277,3288,744,14569,60720,0,18854,14301,40569,5850,16820,6586,63989,4791,10171,20946,41089,15918,36748,12743,29226,4670,71765,3325,2363,53288,6510,35964,54314,8153,27581,3458,3098,8925,6439,31975,242359,25860,14135,27646,5433,6208,195,4363,6476,1528,7707
